equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded
A4887,air_conditioner,SEMINAR758,seminar_room,2021-10-02,39,50,False,0.2,1.07,1004.66,215,6,26.94,2.0,0.3,35.71,2006.22,23.3,69.59,30.0,0.8579504696840308,0.044583333333333336,0.15,1,8.77,0.21425999999999998,mature,0,1,0,0.4892553044878642,high,0,3,0
P4888,projector,SEMINAR459,seminar_room,2021-05-23,40,36,True,1.0,11.22,10775.66,220,6,28.5,0.8,0.8,67.96,356.35,52.92,72.0,80.0,8.972239800166527,0.4675,0.14634146341463414,1,39.459999999999994,0.43494400000000005,mature,1,0,0,0.7341783529716089,critical,2,3,0
A4889,air_conditioner,LECTURE893,lecture_hall,2022-11-19,29,15,True,1.0,5.27,3668.83,36,4,27.01,1.5,0.4,36.78,2377.47,21.94,43.09,40.0,4.212204362801377,0.21958333333333332,0.13333333333333333,0,9.77,0.22068000000000004,young,0,1,0,0.411956379901724,high,0,2,2
A4890,air_conditioner,LECTURE443,lecture_hall,2020-08-08,50,38,False,0.2,1.43,1714.58,158,8,28.38,0.8,0.8,37.0,2384.02,29.44,31.59,80.0,1.1422918054630247,0.05958333333333333,0.1568627450980392,0,8.620000000000001,0.23680000000000004,mature,0,1,0,0.5349774230015524,high,0,2,0
P4891,projector,SEMINAR817,seminar_room,2020-09-05,36,34,False,1.0,9.54,8238.57,89,6,31.97,0.8,0.8,60.41,386.75,44.87,62.31,80.0,7.621248843663275,0.39749999999999996,0.16216216216216217,0,28.439999999999998,0.3866240000000001,young,1,0,0,0.6015000649330017,high,2,3,2
P4892,projector,CLASSROOM759,classroom,2021-12-01,21,34,False,1.0,5.06,2551.69,205,3,31.53,0.8,0.8,53.44,374.53,29.02,41.41,80.0,4.043882725832013,0.21083333333333332,0.13636363636363635,1,21.909999999999997,0.34201600000000004,young,1,0,0,0.4729441707803684,high,2,0,2
A4893,air_conditioner,LECTURE236,lecture_hall,2024-01-02,6,26,False,1.0,8.13,1170.39,79,1,27.27,0.8,0.8,37.29,2015.5,5.91,9.03,80.0,6.466243093922652,0.33875000000000005,0.14285714285714285,0,10.02,0.23865600000000003,new,0,1,0,0.25240211822519387,medium,0,2,1
P4894,podium,CLASSROOM790,classroom,2024-05-17,14,28,False,1.0,2.08,697.58,232,2,29.61,0.8,0.8,33.89,159.23,19.47,23.86,80.0,1.656959619952494,0.08666666666666667,0.13333333333333333,1,4.280000000000001,0.21689600000000006,young,0,0,1,0.3283816206529875,medium,1,0,2
P4895,projector,CLASSROOM928,classroom,2023-02-16,13,11,False,1.0,4.94,1541.09,145,2,28.74,1.5,0.4,55.53,362.91,18.27,53.18,40.0,3.941406649616368,0.20583333333333334,0.14285714285714285,0,26.790000000000003,0.33318000000000003,young,1,0,0,0.5030664509458149,high,2,0,2
P4896,projector,LECTURE605,lecture_hall,2020-05-12,55,46,False,0.2,1.78,2353.01,104,9,29.57,1.5,0.4,43.79,360.84,30.37,88.0,40.0,1.4252029073288917,0.07416666666666667,0.16071428571428573,0,14.219999999999999,0.26274000000000003,mature,1,0,0,0.5591722268864976,high,2,2,0
A4897,air_conditioner,CLASSROOM282,classroom,2019-05-22,58,8,False,1.0,3.24,4509.82,26,9,26.57,2.0,0.3,40.99,2443.58,24.79,90.95,30.0,2.5903618609994257,0.135,0.15254237288135594,0,14.420000000000002,0.24594000000000002,mature,0,1,0,0.5138366824785784,high,0,0,0
A4898,air_conditioner,SEMINAR307,seminar_room,2023-05-04,7,48,False,0.2,2.21,371.51,216,1,32.0,1.5,0.4,36.09,2108.02,16.36,25.11,40.0,1.7607109004739336,0.09208333333333334,0.125,1,4.090000000000003,0.21654000000000007,new,0,1,0,0.3779631360566615,medium,0,3,1
A4899,air_conditioner,CLASSROOM817,classroom,2021-09-04,29,4,False,1.0,3.25,2264.97,10,4,28.74,2.0,0.3,33.75,2070.26,12.96,45.21,30.0,2.6004247990815155,0.13541666666666666,0.13333333333333333,0,5.010000000000002,0.2025,young,0,1,0,0.31642490715284866,medium,0,0,2
P4900,projector,CLASSROOM332,classroom,2024-04-03,10,5,False,1.0,4.14,993.78,53,1,30.73,2.0,0.3,46.09,292.48,18.27,38.34,30.0,3.301594684385382,0.1725,0.09090909090909091,0,15.360000000000003,0.27654,new,1,0,0,0.26924895123733383,medium,2,0,1
P4901,podium,SEMINAR915,seminar_room,2022-05-12,33,4,False,1.0,11.58,9171.8,157,5,26.33,2.0,0.3,42.48,189.07,42.38,150.88,30.0,9.255095862764882,0.4825,0.14705882352941177,0,16.15,0.25487999999999994,young,0,0,1,0.545039678925478,high,1,3,2
P4902,projector,CLASSROOM487,classroom,2023-04-02,4,31,False,1.0,7.93,760.83,291,1,31.1,0.8,0.8,45.18,349.68,18.77,22.67,80.0,6.287851239669422,0.33041666666666664,0.2,1,14.079999999999998,0.2891520000000001,new,1,0,0,0.594495745810921,high,2,0,1
P4903,podium,SEMINAR564,seminar_room,2023-07-13,5,49,False,0.2,0.99,118.97,2,1,27.64,2.0,0.3,20.63,160.58,5.73,6.52,30.0,0.7878807947019868,0.04125,0.16666666666666666,0,-7.010000000000002,0.12377999999999999,new,0,0,1,0.07353061523854432,low,1,3,1
P4904,projector,LAB595,lab,2022-07-04,30,51,False,0.2,0.54,385.8,149,5,28.84,2.0,0.3,45.01,357.99,26.78,69.54,30.0,0.4281908990011099,0.022500000000000003,0.16129032258064516,0,16.169999999999998,0.27005999999999997,young,1,0,0,0.4961912079435019,high,2,1,2
A4905,air_conditioner,LECTURE406,lecture_hall,2024-02-26,15,21,False,1.0,9.67,3481.49,252,2,30.42,0.8,0.8,49.46,2412.54,16.8,26.48,80.0,7.719490022172948,0.40291666666666665,0.125,1,19.04,0.31654400000000005,young,0,1,0,0.5773800469828458,high,0,2,2
A4906,air_conditioner,SEMINAR529,seminar_room,2021-10-22,33,28,False,1.0,8.58,6795.04,153,5,26.5,0.8,0.8,41.6,2093.66,26.47,38.12,80.0,6.8567507568113015,0.3575,0.14705882352941177,0,15.100000000000001,0.26624000000000003,young,0,1,0,0.6193042093924767,high,0,3,2
A4907,air_conditioner,LECTURE865,lecture_hall,2022-10-31,31,20,False,0.1,0.86,636.12,172,5,30.96,0.8,0.8,38.19,2283.77,17.14,21.74,80.0,0.683265306122449,0.035833333333333335,0.15625,0,7.229999999999997,0.24441600000000005,young,0,1,0,0.3477335343075292,medium,0,2,2
P4908,projector,SEMINAR336,seminar_room,2023-09-22,12,38,False,0.2,1.74,500.76,157,2,28.21,0.8,0.8,46.6,311.94,16.17,22.09,80.0,1.387146814404432,0.0725,0.15384615384615385,0,18.39,0.29824000000000006,new,1,0,0,0.40340541952205056,high,2,3,1
A4909,air_conditioner,CLASSROOM473,classroom,2020-09-08,39,47,False,0.2,2.07,1940.33,8,6,26.4,1.5,0.4,40.04,2019.92,21.89,39.62,40.0,1.6569854824935952,0.08625,0.15,0,13.64,0.24024000000000004,mature,0,1,0,0.32805326037659893,medium,0,0,0
P4910,podium,SEMINAR547,seminar_room,2024-05-09,13,23,False,1.0,11.85,3697.74,96,2,29.33,0.8,0.8,41.23,156.64,25.73,26.39,80.0,9.457135549872122,0.49374999999999997,0.14285714285714285,0,11.899999999999999,0.26387200000000005,young,0,0,1,0.3294263424907004,medium,1,3,2
P4911,projector,SEMINAR245,seminar_room,2021-05-27,49,23,False,1.0,9.68,11378.22,23,8,31.13,0.8,0.8,55.26,396.07,47.6,61.64,80.0,7.735023793337865,0.4033333333333333,0.16,0,24.13,0.35366400000000003,mature,1,0,0,0.5635645415985528,high,2,3,0
P4912,projector,LECTURE927,lecture_hall,2020-06-25,56,5,False,1.0,2.89,3889.73,108,9,26.08,2.0,0.3,54.83,399.97,36.95,144.83,30.0,2.3139381320642474,0.12041666666666667,0.15789473684210525,0,28.75,0.32897999999999994,mature,1,0,0,0.6348896815852071,high,2,2,0
P4913,projector,CLASSROOM240,classroom,2024-04-24,7,47,False,0.2,0.76,127.52,248,1,26.68,1.5,0.4,41.42,342.77,12.79,36.84,40.0,0.6043601895734597,0.03166666666666667,0.125,1,14.740000000000002,0.24852000000000005,new,1,0,0,0.3545278810015723,medium,2,0,1
P4914,podium,CLASSROOM449,classroom,2023-09-08,2,45,False,0.2,1.1,52.87,269,1,27.04,1.5,0.4,28.55,161.18,14.38,31.9,40.0,0.8667213114754098,0.04583333333333334,0.3333333333333333,1,1.5100000000000016,0.17130000000000004,new,0,0,1,0.22647378091262896,medium,1,0,1
A4915,air_conditioner,LECTURE190,lecture_hall,2020-04-06,46,3,False,1.0,2.47,2731.47,89,7,28.6,2.0,0.3,39.93,2381.13,18.8,74.1,30.0,1.9778928312816797,0.10291666666666667,0.14893617021276595,0,11.329999999999998,0.23958,mature,0,1,0,0.44983999390278706,high,0,2,0
P4916,podium,CLASSROOM570,classroom,2024-02-12,4,24,False,1.0,7.75,743.54,66,1,30.32,0.8,0.8,36.16,146.78,14.62,8.97,80.0,6.14495867768595,0.3229166666666667,0.2,0,5.839999999999996,0.23142400000000002,new,0,0,1,0.24815745353170587,medium,1,0,1
P4917,projector,SEMINAR732,seminar_room,2021-08-31,44,15,True,1.0,3.26,3446.5,247,7,26.12,1.5,0.4,53.86,368.76,41.22,106.08,40.0,2.609008327024981,0.13583333333333333,0.15555555555555556,1,27.74,0.32316,mature,1,0,0,0.6759464854582783,high,2,3,0
P4918,projector,CLASSROOM834,classroom,2023-09-20,8,20,False,0.1,0.62,119.17,159,1,29.79,0.8,0.8,47.32,349.3,12.88,18.13,80.0,0.4944813278008299,0.025833333333333333,0.1111111111111111,0,17.53,0.30284800000000006,new,1,0,0,0.3873893488717543,medium,2,0,1
P4919,podium,LECTURE339,lecture_hall,2024-02-05,1,10,False,1.0,3.16,75.74,147,1,28.65,1.5,0.4,31.82,165.78,16.13,19.69,40.0,2.4432258064516126,0.13166666666666668,0.5,0,3.1700000000000017,0.19092000000000003,new,0,0,1,0.228588255518788,medium,1,2,1
A4920,air_conditioner,LAB640,lab,2023-04-01,15,26,False,1.0,10.61,3818.3,235,2,28.6,0.8,0.8,47.03,2192.05,17.81,26.63,80.0,8.46629711751663,0.44208333333333333,0.125,1,18.43,0.3009920000000001,young,0,1,0,0.6816808026298304,high,0,1,2
P4921,podium,CLASSROOM956,classroom,2022-08-31,19,12,False,1.0,6.15,2803.99,142,3,28.41,1.5,0.4,36.03,166.75,20.95,53.03,40.0,4.910665499124343,0.25625000000000003,0.15,0,7.620000000000001,0.21618000000000007,young,0,0,1,0.3770351576459603,medium,1,0,2
P4922,podium,SEMINAR371,seminar_room,2022-09-16,19,15,True,1.0,9.85,4489.34,243,3,27.88,1.5,0.4,39.19,163.48,28.4,77.92,40.0,7.862241681260946,0.41041666666666665,0.15,1,11.309999999999999,0.23514000000000002,young,0,0,1,0.49915873011793105,high,1,3,2
A4923,air_conditioner,CLASSROOM191,classroom,2020-12-26,50,6,False,1.0,5.92,7106.61,22,8,27.21,2.0,0.3,44.56,2125.78,34.36,99.82,30.0,4.734583610926049,0.24666666666666667,0.1568627450980392,0,17.35,0.26736,mature,0,1,0,0.41149688400778134,high,0,0,0
P4924,projector,CLASSROOM820,classroom,2023-08-27,13,38,False,0.2,1.74,544.38,190,2,30.58,0.8,0.8,51.77,336.61,24.8,24.83,80.0,1.3922762148337595,0.0725,0.14285714285714285,1,21.190000000000005,0.3313280000000001,young,1,0,0,0.4063526777930648,high,2,0,2
P4925,projector,LECTURE479,lecture_hall,2021-07-26,47,23,False,1.0,11.65,13143.85,50,7,28.47,0.8,0.8,63.02,367.32,47.19,63.24,80.0,9.315272856130404,0.48541666666666666,0.14583333333333334,0,34.550000000000004,0.40332800000000013,mature,1,0,0,0.6053644240759088,high,2,2,0
A4926,air_conditioner,LECTURE326,lecture_hall,2022-09-04,30,8,False,1.0,5.25,3779.04,278,5,28.92,2.0,0.3,35.28,2191.67,25.23,86.08,30.0,4.194273029966704,0.21875,0.16129032258064516,1,6.359999999999999,0.21167999999999998,young,0,1,0,0.60321294099845,high,0,2,2
A4927,air_conditioner,CLASSROOM918,classroom,2023-09-02,12,35,True,1.0,4.6,1325.25,71,2,30.3,0.8,0.8,36.25,2051.24,14.65,11.49,80.0,3.6710526315789473,0.19166666666666665,0.15384615384615385,0,5.949999999999999,0.23200000000000004,new,0,1,0,0.3224145561132201,medium,0,0,1
A4928,air_conditioner,LAB381,lab,2020-08-16,46,22,False,1.0,11.28,12448.44,159,7,29.68,0.8,0.8,49.87,2539.76,45.08,58.66,80.0,9.014076755973932,0.47,0.14893617021276595,0,20.189999999999998,0.31916800000000006,mature,0,1,0,0.6145677546914508,high,0,1,0
A4929,air_conditioner,CLASSROOM203,classroom,2022-05-12,33,4,False,1.0,7.87,6232.88,232,5,27.07,2.0,0.3,45.34,2139.18,27.26,100.33,30.0,6.289485368314834,0.3279166666666667,0.14705882352941177,1,18.270000000000003,0.27204,young,0,1,0,0.6329724069659818,high,0,0,2
P4930,projector,LECTURE288,lecture_hall,2023-11-05,1,49,False,0.2,1.52,36.36,112,1,30.52,2.0,0.3,41.64,313.1,12.43,26.49,30.0,1.1729032258064516,0.06333333333333334,0.5,0,11.120000000000001,0.24983999999999998,new,1,0,0,0.2849464068704415,medium,2,2,1
P4931,projector,CLASSROOM388,classroom,2020-03-09,53,29,False,1.0,4.22,5363.58,121,8,27.59,0.8,0.8,59.12,386.82,43.23,67.71,80.0,3.3712005028284096,0.1758333333333333,0.14814814814814814,0,31.529999999999998,0.37836800000000004,mature,1,0,0,0.6828736311443857,high,2,0,0
A4932,air_conditioner,LECTURE408,lecture_hall,2024-01-03,7,31,False,1.0,11.38,1911.47,166,1,26.3,0.8,0.8,40.65,2149.43,13.92,15.28,80.0,9.059099526066351,0.4741666666666667,0.125,0,14.349999999999998,0.26016000000000006,new,0,1,0,0.532715213302859,high,0,2,1
P4933,podium,LAB943,lab,2024-05-28,6,47,False,0.2,1.12,161.27,207,1,28.54,1.5,0.4,30.6,159.1,10.88,31.58,40.0,0.8909944751381216,0.04666666666666667,0.14285714285714285,1,2.0600000000000023,0.18360000000000004,new,0,0,1,0.3083292269359125,medium,1,1,1
A4934,air_conditioner,SEMINAR793,seminar_room,2022-06-05,17,43,False,0.2,2.17,886.01,134,2,30.31,1.5,0.4,35.93,2224.47,12.12,28.35,40.0,1.7338747553816047,0.09041666666666666,0.1111111111111111,0,5.620000000000001,0.21558000000000002,young,0,1,0,0.34097253195515476,medium,0,3,2
P4935,projector,LECTURE827,lecture_hall,2022-12-07,20,31,False,1.0,4.8,2303.53,161,3,27.54,0.8,0.8,48.23,375.58,25.18,37.67,80.0,3.8328286189683864,0.19999999999999998,0.14285714285714285,0,20.689999999999998,0.30867200000000006,young,1,0,0,0.48240817771059996,high,2,2,2
A4936,air_conditioner,CLASSROOM967,classroom,2023-08-13,18,6,False,1.0,7.96,3439.0,211,3,29.84,2.0,0.3,40.67,2399.93,16.86,64.37,30.0,6.356746765249538,0.33166666666666667,0.15789473684210525,1,10.830000000000002,0.24402000000000001,young,0,1,0,0.5709956819903801,high,0,0,2
P4937,podium,LAB110,lab,2022-05-19,26,27,False,1.0,10.3,6426.05,213,4,30.58,0.8,0.8,41.9,189.81,36.07,50.3,80.0,8.22797695262484,0.4291666666666667,0.14814814814814814,1,11.32,0.26816000000000006,young,0,0,1,0.46049590582044975,high,1,1,2
A4938,air_conditioner,LECTURE391,lecture_hall,2020-06-14,53,43,False,0.2,1.26,1606.14,147,8,30.89,1.5,0.4,35.74,2226.78,23.55,60.03,40.0,1.0095160276555626,0.0525,0.14814814814814814,0,4.850000000000001,0.21444000000000002,mature,0,1,0,0.46525855190829735,high,0,2,0
P4939,projector,SEMINAR279,seminar_room,2019-09-23,49,40,False,0.2,2.22,2611.72,208,8,31.58,0.8,0.8,51.87,361.03,34.75,53.01,80.0,1.7754724677090414,0.09250000000000001,0.16,1,20.29,0.33196800000000004,mature,1,0,0,0.5475383411335943,high,2,3,0
P4940,projector,LECTURE706,lecture_hall,2021-07-02,38,33,False,1.0,7.02,6399.76,126,6,31.55,0.8,0.8,60.74,346.56,43.2,66.4,80.0,5.608904469763366,0.2925,0.15384615384615385,0,29.19,0.3887360000000001,mature,1,0,0,0.6002843742679788,high,2,2,0
P4941,podium,SEMINAR529,seminar_room,2021-08-20,40,49,False,0.2,0.82,790.93,82,6,28.21,2.0,0.3,25.69,168.37,16.93,61.58,30.0,0.6585595337218983,0.034166666666666665,0.14634146341463414,0,-2.5199999999999996,0.15414,mature,0,0,1,0.369151027951877,medium,1,3,0
A4942,air_conditioner,LAB958,lab,2020-07-02,53,45,False,0.2,0.46,584.97,194,8,26.23,1.5,0.4,39.52,2139.12,26.92,58.84,40.0,0.36767441860465117,0.01916666666666667,0.14814814814814814,1,13.290000000000003,0.23712000000000008,mature,0,1,0,0.5230145807685443,high,0,1,0
A4943,air_conditioner,SEMINAR703,seminar_room,2022-11-07,22,35,True,1.0,9.48,5004.52,34,3,29.69,0.8,0.8,44.53,2000.59,22.44,23.66,80.0,7.5711346444780645,0.395,0.13043478260869565,0,14.84,0.2849920000000001,young,0,1,0,0.3004822311806145,medium,0,3,2
P4944,podium,CLASSROOM151,classroom,2022-11-27,18,21,False,1.0,4.39,1897.02,7,3,28.15,0.8,0.8,34.12,172.64,18.51,15.25,80.0,3.5065064695009243,0.18291666666666664,0.15789473684210525,0,5.969999999999999,0.21836800000000003,young,0,0,1,0.19843416189799282,low,1,0,2
P4945,projector,CLASSROOM461,classroom,2024-06-24,1,30,False,1.0,7.89,189.45,260,1,26.14,0.8,0.8,51.91,299.24,11.26,17.66,80.0,6.111290322580645,0.32875,0.5,1,25.769999999999996,0.3322240000000001,new,1,0,0,0.5742438221142007,high,2,0,1
P4946,projector,SEMINAR239,seminar_room,2021-07-20,30,1,False,1.0,4.84,3485.36,110,5,28.43,2.0,0.3,51.41,328.05,32.52,112.53,30.0,3.8683240843507214,0.20166666666666666,0.16129032258064516,0,22.979999999999997,0.30845999999999996,young,1,0,0,0.5016645221241156,high,2,3,2
A4947,air_conditioner,CLASSROOM224,classroom,2021-03-01,37,11,False,1.0,11.17,9919.19,147,6,30.3,1.5,0.4,48.87,2223.68,35.49,89.6,40.0,8.92816381638164,0.46541666666666665,0.15789473684210525,0,18.569999999999997,0.29322000000000004,mature,0,1,0,0.638050627138442,high,0,0,0
P4948,podium,LAB885,lab,2021-04-06,45,51,False,0.2,2.09,2259.24,113,7,28.53,2.0,0.3,32.11,169.12,24.14,86.43,30.0,1.6722723908216135,0.08708333333333333,0.15217391304347827,0,3.5799999999999983,0.19265999999999997,mature,0,0,1,0.36214825374873666,medium,1,1,0
P4949,podium,CLASSROOM225,classroom,2020-12-07,35,43,False,0.2,2.04,1713.67,171,5,28.62,1.5,0.4,31.13,159.75,28.45,60.48,40.0,1.6305137963843959,0.085,0.1388888888888889,0,2.509999999999998,0.18678,young,0,0,1,0.3121549716675634,medium,1,0,2
A4950,air_conditioner,LECTURE171,lecture_hall,2021-06-24,48,23,False,1.0,8.29,9547.49,195,8,27.86,0.8,0.8,55.28,2547.31,33.51,53.33,80.0,6.6256002775850105,0.34541666666666665,0.16326530612244897,1,27.42,0.35379200000000005,mature,0,1,0,0.7335653599770466,critical,0,2,0
P4951,projector,CLASSROOM292,classroom,2023-12-27,3,13,False,1.0,11.19,805.85,286,1,30.07,1.5,0.4,60.58,352.47,15.77,42.32,40.0,8.855494505494505,0.46625,0.25,1,30.509999999999998,0.3634800000000001,new,1,0,0,0.5834459777405288,high,2,0,1
P4952,podium,LECTURE463,lecture_hall,2021-10-23,28,6,False,1.0,2.92,1962.79,188,4,31.47,2.0,0.3,36.65,167.46,29.22,78.96,30.0,2.3338763376932223,0.12166666666666666,0.13793103448275862,1,5.18,0.21989999999999998,young,0,0,1,0.49518999024244864,high,1,2,2
P4953,projector,LECTURE892,lecture_hall,2024-04-19,12,16,True,1.0,9.57,2755.05,212,2,30.18,1.5,0.4,53.21,370.03,33.69,73.44,40.0,7.631717451523547,0.39875,0.15384615384615385,1,23.03,0.31926000000000004,new,1,0,0,0.5751172266189174,high,2,2,1
A4954,air_conditioner,CLASSROOM389,classroom,2023-07-17,14,37,False,0.2,0.53,179.6,52,2,29.9,0.8,0.8,23.33,2076.71,10.58,8.39,80.0,0.42660332541567697,0.022083333333333333,0.13333333333333333,0,-6.57,0.14931200000000003,young,0,1,0,0.21200069965662766,medium,0,0,2
P4955,projector,CLASSROOM483,classroom,2020-10-11,52,3,False,1.0,11.35,14162.96,15,8,27.82,2.0,0.3,60.93,377.41,41.71,155.33,30.0,9.073004484304931,0.47291666666666665,0.1509433962264151,0,33.11,0.36558,mature,1,0,0,0.5796429128256052,high,2,0,0
P4956,projector,CLASSROOM233,classroom,2020-01-09,54,24,False,1.0,2.73,3541.71,202,9,26.08,0.8,0.8,51.34,349.81,44.64,61.21,80.0,2.1848920419494138,0.11375,0.16363636363636364,1,25.260000000000005,0.32857600000000003,mature,1,0,0,0.6290950542954181,high,2,0,0
A4957,air_conditioner,LECTURE620,lecture_hall,2023-09-21,22,28,False,1.0,8.71,4599.96,127,3,26.28,0.8,0.8,39.69,2026.5,20.08,26.71,80.0,6.959092284417549,0.3629166666666667,0.13043478260869565,0,13.409999999999997,0.254016,young,0,1,0,0.46711000361637395,high,0,2,2
P4958,projector,CLASSROOM378,classroom,2020-08-17,37,35,True,1.0,4.16,3697.97,236,6,30.86,0.8,0.8,53.59,359.53,40.28,55.45,80.0,3.328505850585058,0.17333333333333334,0.15789473684210525,1,22.730000000000004,0.3429760000000001,mature,1,0,0,0.6531060556926415,high,2,0,0
A4959,air_conditioner,SEMINAR491,seminar_room,2020-12-16,55,26,False,1.0,11.63,15351.49,154,9,27.4,0.8,0.8,54.14,2696.44,43.07,68.84,80.0,9.298298001211387,0.48458333333333337,0.16071428571428573,0,26.740000000000002,0.3464960000000001,mature,0,1,0,0.7537344509731456,critical,0,3,0
A4960,air_conditioner,LECTURE175,lecture_hall,2021-02-03,32,38,False,0.2,1.73,1326.2,192,5,30.19,0.8,0.8,43.08,2357.35,21.17,24.87,80.0,1.3800208116545265,0.07208333333333333,0.15151515151515152,1,12.889999999999997,0.27571200000000007,young,0,1,0,0.4420103124268978,high,0,2,2
P4961,podium,SEMINAR360,seminar_room,2023-02-01,6,31,False,1.0,6.46,930.87,208,1,26.17,0.8,0.8,32.92,153.19,15.81,19.99,80.0,5.14292817679558,0.26916666666666667,0.14285714285714285,1,6.75,0.21068800000000007,new,0,0,1,0.45994640798063785,high,1,3,1
P4962,podium,LECTURE923,lecture_hall,2021-01-06,44,33,False,1.0,9.05,9553.45,91,7,30.72,0.8,0.8,46.73,191.97,39.38,61.88,80.0,7.231983345950038,0.3770833333333334,0.15555555555555556,0,16.009999999999998,0.299072,mature,0,0,1,0.5111763262231237,high,1,2,0
A4963,air_conditioner,CLASSROOM656,classroom,2022-06-16,37,27,False,1.0,6.17,5476.33,275,6,29.65,0.8,0.8,35.47,2394.1,32.33,41.63,80.0,4.9291899189918995,0.25708333333333333,0.15789473684210525,1,5.82,0.22700800000000004,mature,0,1,0,0.6298892130419173,high,0,0,0
P4964,projector,CLASSROOM333,classroom,2023-08-04,18,4,False,1.0,3.72,1608.15,192,3,29.1,2.0,0.3,50.14,368.64,26.78,84.8,30.0,2.9725508317929763,0.155,0.15789473684210525,1,21.04,0.30084,young,1,0,0,0.4371394076690605,high,2,0,2
P4965,projector,LECTURE860,lecture_hall,2019-07-13,54,51,False,0.2,0.75,974.98,134,9,28.3,2.0,0.3,52.79,361.77,26.88,100.03,30.0,0.6014682294879704,0.03125,0.16363636363636364,0,24.49,0.31674,mature,1,0,0,0.5657672381800622,high,2,2,0
A4966,air_conditioner,LECTURE663,lecture_hall,2021-12-23,33,36,True,1.0,3.2,2533.42,177,5,31.2,0.8,0.8,37.97,2275.69,19.87,27.82,80.0,2.5564278506559033,0.13333333333333333,0.14705882352941177,0,6.77,0.24300800000000003,young,0,1,0,0.47499208245621927,high,0,2,2
P4967,projector,LAB403,lab,2020-10-14,43,17,False,0.1,0.27,274.51,60,7,27.33,0.8,0.8,41.45,331.16,16.33,24.36,80.0,0.21263361735089079,0.011250000000000001,0.1590909090909091,0,14.120000000000005,0.26528000000000007,mature,1,0,0,0.28814316417752467,medium,2,1,0
A4968,air_conditioner,CLASSROOM645,classroom,2021-11-12,23,40,False,0.2,1.11,610.43,254,3,30.23,0.8,0.8,37.49,2339.55,22.83,22.12,80.0,0.8834008683068016,0.046250000000000006,0.125,1,7.260000000000002,0.23993600000000004,young,0,1,0,0.5563875599491499,high,0,0,2
P4969,projector,LAB569,lab,2023-05-14,26,27,False,1.0,9.48,5915.6,130,4,27.47,0.8,0.8,61.62,380.66,46.09,61.39,80.0,7.574391805377721,0.395,0.14814814814814814,0,34.15,0.39436800000000005,young,1,0,0,0.6359547348709159,high,2,1,2
A4970,air_conditioner,CLASSROOM306,classroom,2020-12-30,52,15,True,1.0,10.58,13208.05,247,8,31.32,1.5,0.4,57.36,2481.4,49.3,125.62,40.0,8.461274823830877,0.44083333333333335,0.1509433962264151,1,26.04,0.34416,mature,0,1,0,0.7710418465533522,critical,0,0,0
P4971,projector,CLASSROOM111,classroom,2020-09-02,47,28,False,1.0,6.77,7637.4,41,7,27.29,0.8,0.8,57.81,378.68,42.37,62.44,80.0,5.412756909992913,0.2820833333333333,0.14583333333333334,0,30.520000000000003,0.3699840000000001,mature,1,0,0,0.4946310916140754,high,2,0,0
A4972,air_conditioner,CLASSROOM781,classroom,2019-10-03,53,6,False,1.0,3.67,4666.65,116,8,27.44,2.0,0.3,43.79,2472.3,34.05,97.0,30.0,2.933155248271527,0.15291666666666667,0.14814814814814814,0,16.349999999999998,0.26274,mature,0,1,0,0.564189800581461,high,0,0,0
P4973,projector,SEMINAR160,seminar_room,2023-02-27,25,12,False,1.0,3.05,1831.99,228,4,30.03,1.5,0.4,43.78,367.72,26.66,71.65,40.0,2.4394007989347535,0.12708333333333333,0.15384615384615385,1,13.75,0.26268,young,1,0,0,0.485305491893605,high,2,3,2
A4974,air_conditioner,CLASSROOM407,classroom,2021-10-26,37,45,False,0.2,0.96,851.81,291,6,28.69,1.5,0.4,37.3,2033.07,27.07,56.26,40.0,0.7667056705670566,0.04,0.15789473684210525,1,8.609999999999996,0.22380000000000003,mature,0,1,0,0.5669566241293932,high,0,0,0
P4975,projector,LECTURE254,lecture_hall,2019-01-29,57,40,False,0.2,1.11,1512.91,15,9,26.5,0.8,0.8,46.94,363.7,22.04,34.22,80.0,0.8842255990648744,0.046250000000000006,0.15517241379310345,0,20.439999999999998,0.30041600000000007,mature,1,0,0,0.45634473025074007,high,2,2,0
P4976,podium,CLASSROOM442,classroom,2019-10-31,59,36,True,1.0,7.56,10700.16,270,9,31.02,0.8,0.8,50.98,200.68,51.41,79.6,80.0,6.041874647092039,0.315,0.15,1,19.959999999999997,0.326272,mature,0,0,1,0.743561101802675,critical,1,0,0
P4977,projector,LECTURE502,lecture_hall,2020-09-07,44,16,True,1.0,6.91,7292.92,223,7,29.36,1.5,0.4,64.09,364.07,50.7,138.0,40.0,5.520757002271007,0.28791666666666665,0.15555555555555556,1,34.730000000000004,0.3845400000000001,mature,1,0,0,0.7609989062403173,critical,2,2,0
