equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded,operating_hours,temperature,vibration,pressure,failure_probability,risk_level,health_score
A4611,air_conditioner,LAB476,lab,2024-10-18,3,3,False,1.0,9.95,716.42,171,1,31.96,2.0,0.3,37.72,2111.21,10.57,26.78,30.0,7.872747252747252,0.4145833333333333,0.25,0,5.759999999999998,0.2263199999999999,new,0,1,0,0.4186290295099362,high,0,1,1,0,0,0,0,0.0,Low,87.5376712328767
A4612,air_conditioner,SEMINAR866,seminar_room,2025-02-09,4,24,False,1.0,2.65,254.07,267,1,31.82,0.8,0.8,39.4,1964.2,11.15,14.14,80.0,2.0997520661157023,0.1104166666666666,0.2,1,7.579999999999998,0.25216,new,0,1,0,0.4000599249789744,high,0,3,1,0,0,0,0,0.0,Low,80.7123287671233
P4613,Projector,LECTURE187,lecture_hall,2020-09-13,38,43,False,0.2,1.19,1087.49,214,6,30.46,1.5,0.4,49.48,355.07,24.89,72.09,40.0,0.953102541630149,0.0495833333333333,0.1538461538461538,1,19.02,0.29688,mature,1,0,0,0.544999775707536,high,2,2,0,0,0,0,0,1.0,Critical,50.84246575342466
A4614,air_conditioner,LECTURE941,lecture_hall,2022-03-26,17,33,False,1.0,5.42,2211.13,206,2,27.89,0.8,0.8,37.6,2050.83,18.34,21.85,80.0,4.32706457925636,0.2258333333333333,0.1111111111111111,1,9.71,0.24064,young,0,1,0,0.4954589326049806,high,0,2,2,0,0,0,0,0.0,Low,81.64041095890411
P4615,Podium,LECTURE935,lecture_hall,2020-04-08,42,38,False,0.2,0.61,611.31,249,7,31.8,0.8,0.8,33.06,158.85,22.72,35.25,80.0,0.4847819191118159,0.0254166666666666,0.1627906976744186,1,1.2600000000000016,0.211584,mature,0,0,1,0.4807691101714054,high,1,2,0,0,0,0,0,1.0,Critical,47.445205479452056
A4616,air_conditioner,LECTURE100,lecture_hall,2019-07-26,49,31,False,1.0,2.22,2616.38,89,8,30.52,0.8,0.8,37.05,2306.88,22.23,30.53,80.0,1.778640380693406,0.0925,0.16,0,6.529999999999998,0.23712,mature,0,1,0,0.3903211675096722,medium,0,2,0,0,0,0,0,0.0,Low,81.6541095890411
P4617,Podium,LECTURE461,lecture_hall,2024-02-06,13,9,False,1.0,9.85,3072.47,111,2,30.33,1.5,0.4,33.92,154.28,20.33,46.67,40.0,7.857979539641943,0.4104166666666666,0.1428571428571428,0,3.5900000000000034,0.20352,young,0,0,1,0.3301081141432546,medium,1,2,2,0,0,0,0,0.0,Low,89.1472602739726
P4618,Projector,CLASSROOM193,classroom,2024-06-21,7,3,False,1.0,5.57,936.44,204,1,29.33,2.0,0.3,52.16,330.45,22.45,62.61,30.0,4.438104265402844,0.2320833333333333,0.125,1,22.83,0.3129599999999999,new,1,0,0,0.5246944470606065,high,2,0,1,0,0,0,0,0.0,Low,84.27739726027397
P4619,Projector,CLASSROOM531,classroom,2019-04-17,53,34,False,1.0,8.85,11256.01,27,8,29.91,0.8,0.8,54.26,400.17,45.17,63.6,80.0,7.074802011313639,0.3687499999999999,0.1481481481481481,0,24.35,0.3472640000000001,mature,1,0,0,0.607420840389172,high,2,0,0,0,0,0,0,1.0,Critical,59.900684931506845
P4620,Projector,CLASSROOM857,classroom,2022-10-29,22,34,False,1.0,6.18,3262.31,182,3,28.1,0.8,0.8,55.64,378.04,38.15,46.55,80.0,4.935416036308623,0.2575,0.1304347826086956,1,27.54,0.3560960000000001,young,1,0,0,0.4725696691269809,high,2,0,2,0,0,0,0,1.0,Critical,57.034246575342465
P4621,Podium,CLASSROOM254,classroom,2022-06-10,25,26,False,1.0,3.17,1902.94,71,4,28.95,0.8,0.8,31.05,164.63,16.23,22.35,80.0,2.53387483355526,0.1320833333333333,0.1538461538461538,0,2.1000000000000014,0.19872,young,0,0,1,0.2828280732937594,medium,1,0,2,0,0,0,0,1.0,Critical,63.88698630136986
P4622,Podium,SEMINAR527,seminar_room,2020-05-31,54,45,False,0.2,0.42,542.98,288,9,27.68,1.5,0.4,34.98,157.71,31.77,74.57,40.0,0.3349660703269587,0.0174999999999999,0.1636363636363636,1,7.299999999999997,0.2098799999999999,mature,0,0,1,0.4548838341371655,high,1,3,0,0,0,0,0,1.0,Critical,41.77397260273972
P4623,Projector,SEMINAR138,seminar_room,2021-11-02,44,24,False,1.0,6.64,7007.82,299,7,27.77,0.8,0.8,56.61,419.2,53.61,73.6,80.0,5.304935654806965,0.2766666666666666,0.1555555555555555,1,28.84,0.3623040000000001,mature,1,0,0,0.7440490973406688,critical,2,3,0,0,0,0,0,1.0,Critical,43.52054794520548
P4624,Projector,CLASSROOM647,classroom,2023-09-07,6,10,False,1.0,8.52,1227.06,20,1,31.96,1.5,0.4,49.16,314.49,16.65,23.17,40.0,6.779337016574585,0.355,0.1428571428571428,0,17.199999999999996,0.29496,new,1,0,0,0.4153156572779255,high,2,0,1,0,0,0,0,0.0,Low,97.13013698630137
P4625,Projector,CLASSROOM671,classroom,2022-06-28,17,47,False,0.2,1.69,688.73,38,2,29.8,1.5,0.4,41.5,341.07,17.24,27.69,40.0,1.3478082191780822,0.0704166666666666,0.1111111111111111,0,11.7,0.249,young,1,0,0,0.2156350445018475,medium,2,0,2,0,0,0,0,0.0,Low,93.1472602739726
A4626,air_conditioner,LECTURE842,lecture_hall,2021-04-04,52,28,False,1.0,6.69,8344.11,186,8,27.54,0.8,0.8,50.37,2477.77,36.11,51.32,80.0,5.345361947469571,0.27875,0.1509433962264151,1,22.83,0.322368,mature,0,1,0,0.6310665925120141,high,0,2,0,0,0,0,0,0.0,Low,74.26027397260273
A4627,air_conditioner,CLASSROOM669,classroom,2020-01-11,46,42,False,0.2,0.91,1001.79,54,7,28.9,0.8,0.8,39.27,2166.06,22.63,23.47,80.0,0.7254091238233165,0.0379166666666666,0.1489361702127659,0,10.370000000000005,0.251328,mature,0,1,0,0.4381918694528672,high,0,0,0,0,0,0,0,0.0,Low,84.8013698630137
P4628,Projector,LECTURE685,lecture_hall,2022-07-10,30,52,False,0.2,1.56,1121.92,115,5,26.03,2.0,0.3,46.09,345.52,27.98,74.25,30.0,1.2451942286348503,0.065,0.1612903225806451,0,20.06,0.27654,young,1,0,0,0.3434337093286372,medium,2,2,2,0,0,0,0,1.0,Critical,59.62328767123287
P4629,Projector,LECTURE422,lecture_hall,2021-10-26,29,11,False,1.0,6.59,4587.77,39,4,31.55,1.5,0.4,54.37,364.74,36.72,85.6,40.0,5.2672445464982784,0.2745833333333333,0.1333333333333333,0,22.82,0.32622,young,1,0,0,0.4031377854679339,high,2,2,2,0,0,0,0,0.0,Low,90.07876712328768
A4630,air_conditioner,CLASSROOM230,classroom,2023-05-13,5,41,False,0.2,1.34,160.62,120,1,30.81,0.8,0.8,28.61,2042.13,12.46,7.76,80.0,1.063708609271523,0.0558333333333333,0.1666666666666666,0,-2.1999999999999997,0.183104,new,0,1,0,0.2780140040199144,medium,0,0,1,0,0,0,0,0.0,Low,90.53082191780823
A4631,air_conditioner,CLASSROOM408,classroom,2022-09-23,34,28,False,1.0,6.96,5680.77,292,5,26.14,0.8,0.8,43.37,2302.79,31.14,41.73,80.0,5.563927522037218,0.29,0.1428571428571428,1,17.229999999999997,0.277568,young,0,1,0,0.6288344996494835,high,0,0,2,0,0,0,0,0.0,Low,71.5
P4632,Podium,CLASSROOM328,classroom,2022-01-18,38,10,False,1.0,4.66,4245.37,246,6,26.86,1.5,0.4,36.78,167.66,33.33,90.34,40.0,3.720744960560912,0.1941666666666666,0.1538461538461538,1,9.920000000000002,0.22068,mature,0,0,1,0.5103390308040511,high,1,0,0,0,0,0,0,1.0,Critical,48.650684931506845
P4633,Projector,LAB879,lab,2020-08-07,46,20,False,0.1,1.07,1178.77,297,7,27.88,0.8,0.8,52.7,315.61,34.7,42.26,80.0,0.8535626357711803,0.0445833333333333,0.1489361702127659,1,24.820000000000004,0.3372800000000001,mature,1,0,0,0.6913115851530339,high,2,1,0,0,0,0,0,1.0,Critical,43.15753424657534
P4634,Projector,LECTURE450,lecture_hall,2021-03-08,41,29,False,1.0,7.69,7571.24,55,6,30.61,0.8,0.8,53.54,388.0,47.57,61.29,80.0,6.150479285134037,0.3204166666666667,0.1428571428571428,0,22.93,0.342656,mature,1,0,0,0.5342741050477834,high,2,2,0,0,0,0,0,1.0,Critical,60.98287671232876
P4635,Projector,LECTURE359,lecture_hall,2020-08-30,57,19,False,0.1,0.36,493.67,47,9,27.71,0.8,0.8,49.95,352.36,20.41,30.27,80.0,0.2885271770894214,0.015,0.1551724137931034,0,22.24,0.3196800000000001,mature,1,0,0,0.4854798430858951,high,2,2,0,0,0,0,0,0.0,Low,82.53082191780823
P4636,Projector,CLASSROOM596,classroom,2024-10-23,1,47,False,0.2,2.11,50.58,215,1,29.73,1.5,0.4,41.66,324.71,18.04,31.38,40.0,1.6316129032258064,0.0879166666666666,0.5,1,11.929999999999996,0.24996,new,1,0,0,0.3307664298573848,medium,2,0,1,0,0,0,0,0.0,Low,85.02397260273972
P4637,Podium,LECTURE507,lecture_hall,2022-09-12,22,27,False,1.0,9.82,5186.26,214,3,27.6,0.8,0.8,44.32,162.17,30.85,43.81,80.0,7.846081694402421,0.4091666666666667,0.1304347826086956,1,16.72,0.283648,young,0,0,1,0.5504281616290589,high,1,2,2,0,0,0,0,1.0,Critical,54.84246575342466
A4638,air_conditioner,CLASSROOM170,classroom,2019-05-16,55,47,False,0.2,0.78,1023.2,166,9,31.14,1.5,0.4,42.99,2169.5,20.33,60.2,40.0,0.6197456087219867,0.0325,0.1607142857142857,0,11.85,0.25794,mature,0,1,0,0.5289974823047622,high,0,0,0,0,0,0,0,0.0,Low,74.88013698630137
P4639,Podium,LAB205,lab,2022-08-03,31,8,False,1.0,10.53,7837.55,196,5,31.76,2.0,0.3,48.69,193.38,39.54,142.04,30.0,8.41842105263158,0.43875,0.15625,1,16.929999999999996,0.29214,young,0,0,1,0.5881098551177745,high,1,1,2,0,0,0,0,1.0,Critical,53.82534246575342
P4640,Projector,LECTURE903,lecture_hall,2020-12-14,44,30,False,1.0,2.82,2975.23,67,7,28.93,0.8,0.8,50.42,322.71,34.88,43.39,80.0,2.2522558667676003,0.1175,0.1555555555555555,0,21.49,0.3226880000000001,mature,1,0,0,0.4385428230075793,high,2,2,0,0,0,0,0,1.0,Critical,59.41095890410959
P4641,Projector,SEMINAR819,seminar_room,2021-12-21,41,18,False,0.1,1.05,1032.52,205,6,30.25,0.8,0.8,42.5,316.22,26.38,39.28,80.0,0.8387652315190901,0.04375,0.1428571428571428,1,12.25,0.2720000000000001,mature,1,0,0,0.4854274558246059,high,2,3,0,0,0,0,0,1.0,Critical,50.70890410958904
A4642,air_conditioner,CLASSROOM556,classroom,2021-05-13,27,31,False,1.0,8.14,5277.46,110,4,29.97,0.8,0.8,43.08,2339.72,23.04,29.76,80.0,6.50734895191122,0.3391666666666666,0.1428571428571428,0,13.11,0.275712,young,0,1,0,0.4274188851416958,high,0,0,2,0,0,0,0,0.0,Low,85.71575342465754
P4643,Projector,CLASSROOM785,classroom,2023-07-02,22,17,False,0.1,0.25,130.69,257,3,29.75,0.8,0.8,43.63,296.67,25.13,25.67,80.0,0.197715582450832,0.0104166666666666,0.1304347826086956,1,13.880000000000004,0.2792320000000001,young,1,0,0,0.4538444225861975,high,2,0,2,0,0,0,0,1.0,Critical,51.897260273972606
A4644,air_conditioner,LECTURE857,lecture_hall,2022-02-17,32,40,False,0.2,1.6,1225.3,130,5,28.8,0.8,0.8,29.13,2113.37,15.44,21.85,80.0,1.2750260145681582,0.0666666666666666,0.1515151515151515,0,0.3299999999999983,0.186432,young,0,1,0,0.3225330387965202,medium,0,2,2,0,0,0,0,0.0,Low,83.0958904109589
A4645,air_conditioner,CLASSROOM797,classroom,2024-05-04,1,23,False,1.0,8.0,192.02,167,1,27.82,0.8,0.8,36.73,1924.11,12.95,8.33,80.0,6.194193548387097,0.3333333333333333,0.5,0,8.909999999999997,0.235072,new,0,1,0,0.3335111772709547,medium,0,0,1,0,0,0,0,0.0,Low,88.31164383561644
P4646,Podium,LECTURE201,lecture_hall,2022-11-16,24,45,False,0.2,1.61,925.85,137,4,28.29,1.5,0.4,26.87,147.7,20.43,42.07,40.0,1.284119278779473,0.0670833333333333,0.16,0,-1.4199999999999982,0.16122,young,0,0,1,0.3040377850984547,medium,1,2,2,0,0,0,0,1.0,Critical,59.61643835616438
P4647,Projector,CLASSROOM429,classroom,2020-12-13,43,26,False,1.0,10.19,10515.24,253,7,30.55,0.8,0.8,63.03,351.89,46.74,73.2,80.0,8.145034856700232,0.4245833333333333,0.1590909090909091,1,32.480000000000004,0.403392,mature,1,0,0,0.7634994418840056,critical,2,0,0,0,0,0,0,1.0,Critical,46.921232876712324
P4648,Podium,CLASSROOM512,classroom,2022-10-06,30,13,False,1.0,9.56,6885.58,82,5,31.82,1.5,0.4,46.91,176.79,29.35,84.39,40.0,7.642153163152053,0.3983333333333334,0.1612903225806451,0,15.089999999999996,0.28146,young,0,0,1,0.4843601664072687,high,1,0,2,0,0,0,0,1.0,Critical,61.88356164383562
A4649,air_conditioner,LAB125,lab,2021-05-01,46,6,False,1.0,4.06,4479.72,97,7,28.11,2.0,0.3,37.37,2213.02,31.1,86.64,30.0,3.243823316437364,0.1691666666666666,0.1489361702127659,0,9.259999999999998,0.2242199999999999,mature,0,1,0,0.4502001375257947,high,0,1,0,0,0,0,0,0.0,Low,81.85616438356165
P4650,Podium,SEMINAR567,seminar_room,2021-07-13,43,4,False,1.0,10.45,10783.12,177,7,29.18,2.0,0.3,47.25,186.08,44.41,172.5,30.0,8.352532920216886,0.4354166666666666,0.1590909090909091,0,18.07,0.2835,mature,0,0,1,0.6246076430669137,high,1,3,0,0,0,0,0,0.0,Low,77.12671232876713
P4651,Projector,SEMINAR145,seminar_room,2023-10-04,17,9,False,1.0,9.5,3874.38,175,2,28.48,1.5,0.4,62.77,347.33,31.07,90.35,40.0,7.581956947162427,0.3958333333333333,0.1111111111111111,0,34.290000000000006,0.37662,young,1,0,0,0.5985747775047464,high,2,3,2,0,0,0,0,0.0,Low,83.76369863013699
P4652,Podium,LECTURE750,lecture_hall,2020-01-25,47,49,False,0.2,1.44,1625.05,249,7,27.67,2.0,0.3,36.03,159.15,33.1,103.25,30.0,1.1517009213323883,0.06,0.1458333333333333,1,8.36,0.2161799999999999,mature,0,0,1,0.5337245733270282,high,1,2,0,0,0,0,0,1.0,Critical,46.195205479452056
A4653,air_conditioner,LAB645,lab,2025-03-24,2,21,False,1.0,2.05,98.62,43,1,26.7,0.8,0.8,39.23,2135.35,2.69,2.97,80.0,1.61672131147541,0.0854166666666666,0.3333333333333333,0,12.529999999999998,0.251072,new,0,1,0,0.1919884701379077,low,0,1,1,0,0,0,0,0.0,Low,96.55479452054794
P4654,Projector,SEMINAR858,seminar_room,2023-06-30,14,34,False,1.0,10.36,3480.75,32,2,29.44,0.8,0.8,60.06,318.3,25.76,31.65,80.0,8.267814726840855,0.4316666666666666,0.1333333333333333,0,30.62,0.384384,young,1,0,0,0.4598997894239208,high,2,3,2,0,0,0,0,0.0,Low,94.3082191780822
A4655,air_conditioner,LECTURE680,lecture_hall,2021-10-10,37,43,False,0.2,1.01,893.32,61,6,28.82,1.5,0.4,38.95,2016.75,20.96,37.3,40.0,0.8040684068406841,0.0420833333333333,0.1578947368421052,0,10.130000000000004,0.2337,mature,0,1,0,0.386561807884781,medium,0,2,0,0,0,0,0,0.0,Low,86.57191780821918
P4656,Podium,LECTURE234,lecture_hall,2024-12-07,7,27,False,1.0,10.6,1781.61,143,1,31.5,0.8,0.8,32.05,159.25,16.36,19.46,80.0,8.443649289099525,0.4416666666666666,0.125,0,0.5499999999999972,0.20512,new,0,0,1,0.340537324739065,medium,1,2,1,0,0,0,0,0.0,Low,88.45547945205479
A4657,air_conditioner,LECTURE259,lecture_hall,2024-08-12,11,28,False,1.0,6.92,1826.16,155,1,28.48,0.8,0.8,35.5,2181.9,16.35,16.16,80.0,5.517099697885197,0.2883333333333333,0.0833333333333333,0,7.02,0.2272,new,0,1,0,0.2959583723201716,medium,0,2,1,0,0,0,0,0.0,Low,86.63356164383562
P4658,Projector,CLASSROOM676,classroom,2023-05-26,19,51,False,0.2,2.11,963.9,180,3,28.19,2.0,0.3,44.63,366.31,23.38,75.07,30.0,1.6880910683012258,0.0879166666666666,0.15,0,16.44,0.26778,young,1,0,0,0.4254712044831464,high,2,0,2,0,0,0,0,0.0,Low,82.92123287671232
P4659,Projector,LECTURE695,lecture_hall,2022-06-22,23,19,False,0.1,0.93,514.99,105,3,29.2,0.8,0.8,44.39,336.71,16.03,21.97,80.0,0.7452821997105644,0.03875,0.125,0,15.19,0.284096,young,1,0,0,0.4611326251613852,high,2,2,2,0,0,0,0,1.0,Critical,62.0582191780822
P4660,Podium,LECTURE881,lecture_hall,2021-05-10,50,25,False,1.0,3.39,4062.91,170,8,26.81,0.8,0.8,41.76,181.05,39.0,47.58,80.0,2.7068021319120583,0.14125,0.1568627450980392,0,14.95,0.267264,mature,0,0,1,0.4999207661579454,high,1,2,0,0,0,0,0,1.0,Critical,50.85616438356165
P4661,Projector,SEMINAR541,seminar_room,2023-06-15,3,37,False,0.2,1.67,120.16,212,1,27.35,0.8,0.8,51.05,309.69,15.47,18.0,80.0,1.3204395604395605,0.0695833333333333,0.25,1,23.7,0.32672,new,1,0,0,0.3708500464570257,medium,2,3,1,0,0,0,0,0.0,Low,84.72945205479452
P4662,Projector,LECTURE929,lecture_hall,2020-11-09,56,25,False,1.0,8.48,11392.65,204,9,27.98,0.8,0.8,61.55,378.63,52.64,78.4,80.0,6.777305175490779,0.3533333333333333,0.1578947368421052,1,33.56999999999999,0.39392,mature,1,0,0,0.7626270804537952,critical,2,2,0,0,0,0,0,1.0,Critical,47.02739726027397
P4663,Projector,SEMINAR923,seminar_room,2022-09-18,34,27,False,1.0,8.45,6891.18,82,5,26.23,0.8,0.8,57.68,398.7,45.99,60.89,80.0,6.749441723800196,0.3520833333333333,0.1428571428571428,0,31.45,0.369152,young,1,0,0,0.5671735328606378,high,2,3,2,0,0,0,0,1.0,Critical,60.88356164383562
P4664,Podium,LECTURE320,lecture_hall,2023-06-19,23,19,False,0.1,1.02,561.35,139,3,30.18,0.8,0.8,32.57,170.29,13.41,20.71,80.0,0.8123733719247468,0.0425,0.125,0,2.390000000000001,0.208448,young,0,0,1,0.3452062231453656,medium,1,2,2,0,0,0,0,1.0,Critical,59.72945205479452
A4665,air_conditioner,CLASSROOM444,classroom,2022-11-15,25,49,False,0.2,1.24,741.52,204,4,30.67,2.0,0.3,33.67,2228.82,18.87,52.61,30.0,0.9873768308921438,0.0516666666666666,0.1538461538461538,1,3.0,0.20202,young,0,1,0,0.3404007722628037,medium,0,0,2,0,0,0,0,0.0,Low,79.77739726027397
A4666,air_conditioner,LAB302,lab,2019-12-31,54,23,False,1.0,7.18,9306.25,25,9,28.14,0.8,0.8,43.76,2317.3,34.1,47.53,80.0,5.741054904380013,0.2991666666666666,0.1636363636363636,0,15.619999999999996,0.280064,mature,0,1,0,0.5559012062405626,high,0,1,0,0,0,0,0,0.0,Low,84.78767123287672
P4667,Projector,LECTURE545,lecture_hall,2021-10-27,36,41,False,0.2,1.18,1023.33,200,6,29.85,0.8,0.8,41.49,347.24,23.78,37.22,80.0,0.9466512488436634,0.0491666666666666,0.1621621621621621,1,11.64,0.265536,young,1,0,0,0.4978821855204699,high,2,2,2,0,0,0,0,1.0,Critical,52.301369863013704
P4668,Projector,CLASSROOM222,classroom,2022-12-23,22,41,False,0.2,1.24,656.43,215,3,29.24,0.8,0.8,48.94,303.22,18.48,29.18,80.0,0.9930862329803328,0.0516666666666666,0.1304347826086956,1,19.7,0.313216,young,1,0,0,0.4563231058031015,high,2,0,2,0,0,0,0,1.0,Critical,54.77397260273972
P4669,Projector,LECTURE378,lecture_hall,2022-01-27,38,11,False,1.0,4.44,4052.35,185,6,28.4,1.5,0.4,47.33,383.8,41.9,109.15,40.0,3.5515775635407536,0.185,0.1538461538461538,1,18.93,0.28398,mature,1,0,0,0.5611654531423117,high,2,2,0,0,0,0,0,0.0,Low,77.82876712328768
P4670,Podium,LECTURE292,lecture_hall,2024-12-30,3,13,False,1.0,2.54,182.91,275,1,26.92,1.5,0.4,33.12,144.64,13.88,33.62,40.0,2.01,0.1058333333333333,0.25,1,6.199999999999996,0.19872,new,0,0,1,0.4045002713401918,high,1,2,1,0,0,0,0,0.0,Low,80.41438356164383
P4671,Projector,CLASSROOM396,classroom,2021-07-06,40,42,False,0.2,0.96,924.27,33,6,27.46,0.8,0.8,42.51,298.22,17.81,25.1,80.0,0.7695836802664446,0.04,0.1463414634146341,0,15.049999999999995,0.2720640000000001,mature,1,0,0,0.4054821180104294,high,2,0,0,0,0,0,0,0.0,Low,87.73972602739725
P4672,Podium,CLASSROOM956,classroom,2021-08-28,47,28,False,1.0,7.41,8363.86,177,7,30.57,0.8,0.8,40.74,176.23,44.91,64.06,80.0,5.927611622962439,0.30875,0.1458333333333333,0,10.170000000000002,0.2607360000000001,mature,0,0,1,0.4838053468338154,high,1,0,0,0,0,0,0,1.0,Critical,51.12671232876713
P4673,Projector,SEMINAR578,seminar_room,2022-07-05,19,4,False,1.0,6.37,2903.67,181,3,30.26,2.0,0.3,52.43,355.68,36.12,107.39,30.0,5.08523642732049,0.2654166666666667,0.15,1,22.17,0.3145799999999999,young,1,0,0,0.5445456397474536,high,2,3,2,0,0,0,0,0.0,Low,82.8527397260274
A4674,air_conditioner,CLASSROOM621,classroom,2020-12-19,46,39,False,0.2,0.99,1091.06,112,7,26.2,0.8,0.8,34.73,2234.39,16.71,26.29,80.0,0.7900506879073135,0.04125,0.1489361702127659,0,8.529999999999998,0.222272,mature,0,1,0,0.4363045424007106,high,0,0,0,0,0,0,0,0.0,Low,80.82876712328768
A4675,air_conditioner,CLASSROOM304,classroom,2021-11-18,43,22,False,1.0,8.93,9218.82,281,7,27.29,0.8,0.8,50.66,2324.9,34.38,54.27,80.0,7.140836560805577,0.3720833333333333,0.1590909090909091,1,23.37,0.324224,mature,0,1,0,0.7496332183571245,critical,0,0,0,0,0,0,0,0.0,Low,70.00342465753425
P4676,Projector,LAB841,lab,2020-03-04,56,41,False,0.2,0.77,1030.33,217,9,31.34,0.8,0.8,53.53,329.19,37.74,45.27,80.0,0.6129268292682927,0.0320833333333333,0.1578947368421052,1,22.19,0.342592,mature,1,0,0,0.6165147944214512,high,2,1,0,0,0,0,0,1.0,Critical,46.13698630136986
P4677,Projector,CLASSROOM360,classroom,2021-10-25,28,7,False,1.0,3.72,2499.03,219,4,28.05,2.0,0.3,54.0,317.7,31.86,109.65,30.0,2.971498216409037,0.155,0.1379310344827586,1,25.95,0.324,young,1,0,0,0.5484294875002377,high,2,0,2,0,0,0,0,1.0,Critical,53.0
P4678,Podium,LECTURE445,lecture_hall,2019-06-26,57,9,False,1.0,2.8,3830.97,91,9,27.42,1.5,0.4,33.82,190.24,36.15,82.86,40.0,2.239023962594973,0.1166666666666666,0.1551724137931034,0,6.399999999999999,0.20292,mature,0,0,1,0.491196961446548,high,1,2,0,0,0,0,0,1.0,Critical,54.51712328767124
P4679,Podium,CLASSROOM436,classroom,2019-03-16,59,3,False,1.0,4.94,6988.16,27,9,30.5,2.0,0.3,39.17,166.12,41.67,133.38,30.0,3.945883681535856,0.2058333333333333,0.15,0,8.670000000000002,0.2350199999999999,mature,0,0,1,0.4229539441883881,high,1,0,0,0,0,0,0,1.0,Critical,58.400684931506845
P4680,Projector,CLASSROOM948,classroom,2022-07-22,14,37,False,0.2,1.08,361.42,226,2,31.1,0.8,0.8,51.74,340.31,18.64,24.01,80.0,0.8584798099762471,0.045,0.1333333333333333,1,20.64,0.331136,young,1,0,0,0.3856174484046466,medium,2,0,2,0,0,0,0,1.0,Critical,56.02054794520548
P4681,Projector,CLASSROOM989,classroom,2022-03-04,32,42,False,0.2,0.42,323.16,276,5,31.34,0.8,0.8,48.35,353.94,22.33,30.95,80.0,0.3362747138397502,0.0174999999999999,0.1515151515151515,1,17.01,0.30944,young,1,0,0,0.5111607341673359,high,2,0,2,0,0,0,0,1.0,Critical,48.0958904109589
P4682,Projector,CLASSROOM135,classroom,2024-03-24,1,17,False,0.1,0.44,10.62,61,1,27.37,0.8,0.8,46.04,279.81,10.02,5.89,80.0,0.3425806451612903,0.0183333333333333,0.5,0,18.67,0.294656,new,1,0,0,0.2422980662279151,medium,2,0,1,0,0,0,0,1.0,Critical,70.57191780821918
P4683,Projector,SEMINAR854,seminar_room,2021-05-02,46,7,False,1.0,6.46,7128.79,155,7,30.53,2.0,0.3,59.3,354.43,47.28,180.44,30.0,5.16204923968139,0.2691666666666666,0.1489361702127659,0,28.77,0.3558,mature,1,0,0,0.6904088201501817,high,2,3,0,0,0,0,0,1.0,Critical,52.88356164383562
P4684,Projector,LAB701,lab,2022-10-05,31,17,False,0.1,0.48,355.2,268,5,26.94,0.8,0.8,43.22,308.26,19.86,30.77,80.0,0.3815252416756176,0.02,0.15625,1,16.279999999999998,0.2766080000000001,young,1,0,0,0.547354127544775,high,2,1,2,0,0,0,0,1.0,Critical,48.89383561643835
P4685,Podium,SEMINAR802,seminar_room,2021-08-15,35,26,False,1.0,4.79,4022.33,6,5,27.98,0.8,0.8,37.26,151.89,20.85,30.49,80.0,3.827145575642245,0.1995833333333333,0.1388888888888889,0,9.279999999999998,0.238464,young,0,0,1,0.2684238358393336,medium,1,3,2,0,0,0,0,0.0,Low,90.83904109589041
P4686,Podium,CLASSROOM819,classroom,2021-03-21,31,40,False,0.2,2.18,1624.16,21,5,31.08,0.8,0.8,33.07,167.95,21.45,20.3,80.0,1.7445327604726102,0.0908333333333333,0.15625,0,1.990000000000002,0.211648,young,0,0,1,0.3597119824810909,medium,1,0,2,0,0,0,0,0.0,Low,90.81164383561644
P4687,Projector,LECTURE100,lecture_hall,2021-10-29,35,37,False,0.2,2.06,1726.53,272,5,30.09,0.8,0.8,47.59,377.14,32.17,41.51,80.0,1.6427497621313034,0.0858333333333333,0.1388888888888889,1,17.500000000000004,0.304576,young,1,0,0,0.5775129054200373,high,2,2,2,0,0,0,0,1.0,Critical,47.619863013698634
P4688,Projector,SEMINAR597,seminar_room,2023-02-25,24,7,False,1.0,4.84,2787.6,50,4,30.0,2.0,0.3,46.65,370.15,27.11,81.57,30.0,3.8662968099861295,0.2016666666666666,0.16,0,16.65,0.2799,young,1,0,0,0.4325537074773452,high,2,3,2,0,0,0,0,0.0,Low,90.57534246575342
P4689,Projector,CLASSROOM782,classroom,2022-07-22,33,15,True,1.0,11.02,8729.44,264,5,31.23,1.5,0.4,60.13,406.42,49.46,129.75,40.0,8.808718466195762,0.4591666666666666,0.1470588235294117,1,28.9,0.3607800000000001,young,1,0,0,0.7182125541275977,critical,2,0,2,0,0,0,0,1.0,Critical,48.667808219178085
A4690,air_conditioner,CLASSROOM530,classroom,2022-12-29,28,16,True,1.0,6.82,4583.09,223,4,29.44,1.5,0.4,40.37,2096.69,24.74,62.5,40.0,5.449571938168847,0.2841666666666667,0.1379310344827586,1,10.929999999999996,0.24222,young,0,1,0,0.5720984991042967,high,0,0,2,0,0,0,0,0.0,Low,77.72602739726027
