,predicted_failure_prob,predicted_urgency,age_months,equipment_type
4357,0.3683737656843768,medium,23,podium
2651,0.36832965607371954,medium,27,air_conditioner
3823,0.3681760479377828,medium,13,air_conditioner
1433,0.36813745798422653,medium,33,podium
163,0.3678083215932559,medium,9,projector
3217,0.3677993149089771,medium,17,projector
4627,0.3677479137368014,medium,14,projector
318,0.36764082327093317,medium,21,air_conditioner
3566,0.3676014423792347,medium,29,air_conditioner
554,0.3675735569815295,medium,28,projector
4869,0.36756557381094135,medium,11,projector
373,0.36754959515315194,medium,14,air_conditioner
1154,0.367541613263319,medium,47,air_conditioner
2844,0.3675100056105311,medium,29,podium
290,0.36748280954798607,medium,23,podium
3176,0.36740721011335414,medium,15,projector
4787,0.36739389114860466,medium,54,podium
4761,0.36738672197074845,medium,3,air_conditioner
3048,0.3672339141812599,medium,38,projector
1457,0.36722370816446637,medium,10,podium
3984,0.367141497481191,medium,24,podium
2447,0.36712883833589194,medium,7,air_conditioner
1868,0.36706238930379004,medium,5,projector
2363,0.36705991806914184,medium,24,air_conditioner
2879,0.3670209344764198,medium,42,podium
2281,0.3669811175398947,medium,27,projector
2563,0.3669465147800144,medium,39,podium
3644,0.3669454853668008,medium,32,air_conditioner
56,0.36690632846178806,medium,19,podium
4916,0.36688869666349905,medium,15,projector
3569,0.36651283511096744,medium,10,air_conditioner
3848,0.36648419542511673,medium,1,air_conditioner
1880,0.36643745498905483,medium,13,air_conditioner
1313,0.3664121278994494,medium,6,air_conditioner
185,0.3663870841756433,medium,5,projector
3988,0.36626496139718373,medium,53,podium
964,0.366238336134131,medium,50,air_conditioner
499,0.36604382740958946,medium,3,air_conditioner
374,0.36596236016536793,medium,6,air_conditioner
4195,0.36595335996870954,medium,19,podium
2069,0.3657017709675962,medium,28,air_conditioner
2213,0.3656613656787111,medium,15,air_conditioner
1331,0.3655056498733397,medium,1,air_conditioner
3961,0.36548159934212593,medium,6,podium
1887,0.36540232261828065,medium,15,podium
3524,0.36536284984865414,medium,22,air_conditioner
1632,0.365303381492696,medium,44,air_conditioner
1822,0.3652627246980135,medium,16,air_conditioner
2377,0.3651992782570257,medium,24,air_conditioner
4673,0.36519136062636803,medium,18,air_conditioner
2695,0.36518721284248734,medium,16,air_conditioner
4325,0.365179995330722,medium,47,podium
1121,0.3651474673532683,medium,25,projector
3210,0.365089524450577,medium,37,podium
1554,0.36498653343614423,medium,23,air_conditioner
1825,0.3649535732186464,medium,38,air_conditioner
3671,0.364938253648425,medium,40,projector
2345,0.36490731151304395,medium,57,podium
315,0.36489114072047973,medium,2,podium
874,0.3648530410162344,medium,32,air_conditioner
1999,0.36484250849873107,medium,50,podium
2362,0.36475526205225767,medium,13,podium
234,0.3646898452625913,medium,15,podium
4297,0.3646871157716676,medium,38,projector
2364,0.3645718598388061,medium,19,podium
3190,0.36453722440084624,medium,32,podium
749,0.3644693571335213,medium,30,projector
3898,0.36422168684237877,medium,7,air_conditioner
802,0.3642111114186971,medium,10,podium
4971,0.36419555543394133,medium,9,podium
4212,0.36411225923225826,medium,56,podium
68,0.3641016626892898,medium,35,podium
2196,0.3639542325332727,medium,22,air_conditioner
2762,0.36383572095822864,medium,6,air_conditioner
55,0.36372932740877706,medium,34,air_conditioner
3636,0.3636157269204419,medium,1,projector
3291,0.36356396314924894,medium,33,projector
364,0.36355310007271374,medium,43,podium
1746,0.36350775303695854,medium,6,air_conditioner
3909,0.36337501334530503,medium,39,air_conditioner
2767,0.36337127961829924,medium,12,podium
2188,0.36329034301010477,medium,16,air_conditioner
4675,0.36303434107730265,medium,49,air_conditioner
1159,0.36288934204153633,medium,9,air_conditioner
983,0.36279844427948743,medium,3,projector
1640,0.3627973105581499,medium,12,projector
3328,0.3627017664321378,medium,20,projector
232,0.3626793606265527,medium,14,podium
134,0.36267528960407575,medium,35,air_conditioner
2299,0.3625416979962696,medium,34,podium
4732,0.36243117555526816,medium,7,air_conditioner
1336,0.36238899808139513,medium,17,air_conditioner
2578,0.3623531803803115,medium,26,podium
3486,0.3623234506491071,medium,33,projector
253,0.3622210212489889,medium,16,air_conditioner
760,0.3619937951848652,medium,15,podium
2226,0.3619324792456545,medium,18,podium
4981,0.3619321553983654,medium,24,projector
1112,0.3619185141169899,medium,37,podium
4907,0.36188472526476345,medium,24,podium
2776,0.36179349047587095,medium,24,air_conditioner
2380,0.36170770572939587,medium,45,projector
4011,0.3614574860196866,medium,21,podium
826,0.3613468195242094,medium,27,projector
1004,0.3613039670470963,medium,21,air_conditioner
4035,0.36098061452117847,medium,22,projector
4440,0.36092320590630245,medium,7,air_conditioner
2189,0.36083543784594274,medium,2,air_conditioner
424,0.3608248191998876,medium,2,air_conditioner
743,0.3607428269839826,medium,23,air_conditioner
2853,0.36069458411563143,medium,10,projector
1541,0.36059172375870074,medium,19,projector
1513,0.3605583370580659,medium,2,air_conditioner
1548,0.3605501633314314,medium,12,podium
926,0.3604426918193895,medium,4,projector
3214,0.36002934819812277,medium,25,podium
1370,0.3599560403088879,medium,7,air_conditioner
2164,0.3599335857235482,medium,48,podium
4524,0.35984628444476396,medium,15,projector
2537,0.359688893455223,medium,30,air_conditioner
2538,0.3595786130320947,medium,30,podium
4654,0.3595613055170086,medium,44,podium
1385,0.3595524476099608,medium,11,projector
1956,0.3595320559367279,medium,10,podium
2229,0.35947226222594153,medium,20,projector
1012,0.35943149581458883,medium,19,podium
212,0.3594202265187302,medium,22,air_conditioner
2952,0.3594000689668161,medium,20,projector
3579,0.35921154778813064,medium,7,air_conditioner
2340,0.35913907623800506,medium,10,podium
91,0.35905610653546916,medium,4,projector
2352,0.3590029510436496,medium,15,air_conditioner
4680,0.35894017591039773,medium,5,projector
3535,0.3588653493000973,medium,48,podium
450,0.3588304928776713,medium,5,air_conditioner
4540,0.3587716525093194,medium,23,air_conditioner
3292,0.35863701816689353,medium,50,podium
3670,0.3585060947384379,medium,3,podium
3816,0.3584895429909369,medium,22,podium
4111,0.3582600882503546,medium,10,air_conditioner
3132,0.3582227845164618,medium,8,projector
2714,0.35814329979354403,medium,10,air_conditioner
4215,0.35813363239436424,medium,16,projector
4962,0.3581199020139982,medium,22,air_conditioner
4820,0.3581080672006443,medium,7,podium
2457,0.3579995427882185,medium,38,air_conditioner
2077,0.3578378971249311,medium,15,podium
2552,0.3574868117354707,medium,2,projector
3522,0.35746942119708164,medium,36,air_conditioner
1017,0.35740663183017957,medium,15,air_conditioner
769,0.35739614717469953,medium,25,podium
292,0.35708647512827113,medium,10,air_conditioner
3540,0.3569224662725767,medium,25,podium
1284,0.3566588120009547,medium,36,podium
4856,0.35653163896792434,medium,5,air_conditioner
4598,0.3565025239662131,medium,2,air_conditioner
2928,0.3564844552967699,medium,28,podium
787,0.35645112544243235,medium,30,projector
4821,0.3563364919143684,medium,47,podium
3280,0.3563313547627001,medium,1,air_conditioner
3279,0.3563170512674195,medium,25,podium
1088,0.3562724500015765,medium,7,projector
173,0.3561871636846278,medium,17,projector
2181,0.3560235883699278,medium,42,podium
4014,0.356017620836201,medium,3,air_conditioner
476,0.35590933395713814,medium,15,projector
3759,0.3558347630480609,medium,18,podium
1450,0.35570698026708003,medium,3,air_conditioner
1617,0.35562813817095673,medium,38,projector
2631,0.3555766346399153,medium,8,podium
4739,0.3554977253882004,medium,5,podium
4607,0.3554855059357421,medium,2,podium
4048,0.3554589759477723,medium,15,air_conditioner
2270,0.35541539207984363,medium,21,air_conditioner
3659,0.3553651148235679,medium,23,projector
4356,0.35505998227513186,medium,16,podium
1844,0.35484218819948626,medium,46,air_conditioner
591,0.35477775488830565,medium,50,podium
3474,0.3547565238382368,medium,15,podium
4644,0.35451215475713427,medium,18,projector
3479,0.3541898631572653,medium,57,podium
1420,0.3540921825145095,medium,1,projector
3978,0.35395056108990286,medium,13,podium
3588,0.35392949997756856,medium,11,air_conditioner
4179,0.3537451343385216,medium,37,projector
94,0.35369480696108063,medium,28,projector
1853,0.3533910108780598,medium,23,projector
3342,0.35328723534987644,medium,12,air_conditioner
1994,0.35322084269271603,medium,5,podium
2931,0.3531435005488293,medium,45,podium
3617,0.3530616323248406,medium,13,podium
1487,0.3527898874225551,medium,19,podium
3071,0.3525926406285129,medium,33,projector
2542,0.35258757441926114,medium,28,podium
504,0.352571529610351,medium,11,projector
3814,0.3525424782716984,medium,36,projector
8,0.35248502718426117,medium,45,air_conditioner
2336,0.3524200217497791,medium,8,projector
1858,0.35224752483394167,medium,21,projector
3098,0.3522330594519161,medium,39,podium
1208,0.3522171358182315,medium,5,podium
1025,0.352195068240219,medium,32,air_conditioner
1652,0.3521326718433195,medium,28,air_conditioner
1085,0.35200431685154737,medium,11,podium
4361,0.35192603510971393,medium,18,projector
3186,0.35184617975512056,medium,39,air_conditioner
2619,0.3517814343040842,medium,8,air_conditioner
2202,0.351700132231042,medium,1,air_conditioner
3894,0.3514355730621067,medium,14,podium
2592,0.35124848966908995,medium,8,projector
4173,0.3512029334554046,medium,5,air_conditioner
2131,0.3510809803349,medium,42,podium
831,0.3510569161625136,medium,13,podium
2722,0.3510493577264243,medium,24,podium
1503,0.35104651568702144,medium,41,air_conditioner
4641,0.35102329307042646,medium,16,projector
3010,0.3508880014682352,medium,32,projector
4038,0.3507496927517191,medium,18,projector
4159,0.35071951410816066,medium,26,air_conditioner
4411,0.3506483411209871,medium,19,podium
1041,0.35058454727288973,medium,20,podium
3872,0.3505113560225474,medium,22,projector
1580,0.3504357017927414,medium,40,air_conditioner
1837,0.35036993200342254,medium,7,projector
3015,0.3502795636639488,medium,36,podium
1428,0.3501941733758502,medium,19,projector
1156,0.3501369638571499,medium,5,podium
1210,0.35004928004140135,medium,4,air_conditioner
1405,0.34996201304790064,medium,5,air_conditioner
4554,0.34989813588239216,medium,30,air_conditioner
1796,0.34985095969680835,medium,20,podium
3582,0.34984577452901794,medium,39,podium
4837,0.3497646248190464,medium,23,podium
4320,0.34970288016869144,medium,29,projector
4703,0.34930894471288093,medium,15,projector
4368,0.3490170682452771,medium,16,air_conditioner
2231,0.34893715159095307,medium,14,podium
3656,0.34872543211604284,medium,7,podium
1454,0.3484282056756597,medium,18,air_conditioner
767,0.3483534430082692,medium,16,air_conditioner
3139,0.3482913913421314,medium,32,podium
2817,0.3481001077412292,medium,52,podium
1865,0.34803726640596155,medium,27,podium
3777,0.3479492718650177,medium,19,air_conditioner
2587,0.34789306534602715,medium,3,air_conditioner
3295,0.3477379046095217,medium,48,air_conditioner
999,0.3476728913098264,medium,31,projector
3833,0.3476476988048634,medium,12,projector
4453,0.3476162940570514,medium,18,air_conditioner
1419,0.34751957707966297,medium,25,podium
1455,0.34746083212065965,medium,12,podium
3283,0.34743187042341145,medium,2,projector
2197,0.34737600420220477,medium,13,projector
2109,0.34725381888410206,medium,13,air_conditioner
3335,0.3470961021002545,medium,20,air_conditioner
1413,0.34705029531357545,medium,47,podium
1348,0.3466979863320224,medium,10,projector
294,0.3466843687411061,medium,21,podium
3352,0.34652811690018653,medium,29,air_conditioner
660,0.34640835273352905,medium,12,projector
4838,0.34632872322495534,medium,58,podium
2717,0.34626577771536193,medium,3,podium
1681,0.34624073986518716,medium,4,air_conditioner
3532,0.3462169169041384,medium,22,air_conditioner
1254,0.34611069218508816,medium,51,podium
1894,0.3460882234615096,medium,3,projector
639,0.3460478541241714,medium,36,podium
4050,0.34595089825042474,medium,18,air_conditioner
938,0.34592434390354687,medium,32,podium
4278,0.3458642003241877,medium,1,air_conditioner
3934,0.34580373004996906,medium,17,air_conditioner
425,0.3455160095086295,medium,7,projector
3782,0.345136507298909,medium,37,projector
1831,0.3450904331152253,medium,20,podium
44,0.3450538246835276,medium,20,air_conditioner
2514,0.3450505580842277,medium,9,projector
2667,0.3450377864349545,medium,34,podium
2161,0.34501265333495024,medium,41,podium
1549,0.34492167249482353,medium,14,projector
178,0.34462941450646706,medium,19,podium
317,0.3445019377923919,medium,2,projector
3773,0.3444658584499434,medium,12,air_conditioner
501,0.34429890942902275,medium,6,air_conditioner
4264,0.3441562819108748,medium,44,air_conditioner
3117,0.34409190585545596,medium,28,air_conditioner
697,0.3439585121397156,medium,12,projector
2017,0.3438413869966984,medium,8,projector
38,0.34369541410227117,medium,28,air_conditioner
144,0.34364566204577884,medium,2,podium
2404,0.34350026752355745,medium,23,air_conditioner
3893,0.3433252830580999,medium,6,air_conditioner
602,0.34330708356185213,medium,10,projector
630,0.34303932358797357,medium,2,podium
1108,0.34284435120147366,medium,24,air_conditioner
1424,0.34270578437946964,medium,4,air_conditioner
438,0.3426990425229637,medium,3,projector
4620,0.3426914500663538,medium,3,projector
1803,0.34263958275446715,medium,35,podium
4054,0.34256767249889897,medium,17,podium
2232,0.3424217693481456,medium,5,projector
1600,0.34224795970502114,medium,33,air_conditioner
3530,0.3421460811375351,medium,1,air_conditioner
196,0.3420875000297292,medium,35,podium
1462,0.34205379832394267,medium,23,air_conditioner
631,0.34204311489639316,medium,5,air_conditioner
2943,0.34201324371127,medium,21,podium
794,0.3416978621512541,medium,6,air_conditioner
2781,0.34166037682778494,medium,26,projector
4019,0.34152093035055164,medium,5,air_conditioner
1356,0.3414663858341298,medium,34,air_conditioner
935,0.3413536580333485,medium,23,air_conditioner
1641,0.3413498100941621,medium,24,podium
3106,0.34120092671617597,medium,26,air_conditioner
3999,0.3411838055930304,medium,16,projector
2606,0.3407658443759545,medium,15,projector
2851,0.34073466847149125,medium,11,air_conditioner
619,0.34062447829416614,medium,12,air_conditioner
1813,0.3404929637801296,medium,13,podium
1863,0.34048509600674437,medium,30,air_conditioner
4533,0.3404350709949304,medium,10,podium
4532,0.34038254654949646,medium,24,air_conditioner
3918,0.3400810685286578,medium,8,projector
3097,0.3400525243204616,medium,28,air_conditioner
2103,0.3400365695231077,medium,11,projector
1860,0.33999746095118155,medium,25,projector
1311,0.3399390884078558,medium,15,podium
4800,0.33983886908348665,medium,9,air_conditioner
1134,0.3397922531706038,medium,20,air_conditioner
1618,0.33944772138350365,medium,27,podium
28,0.33941176427526787,medium,12,projector
2669,0.3392966088630483,medium,26,air_conditioner
3800,0.3392901534123093,medium,27,projector
1333,0.3391960530700918,medium,13,air_conditioner
3496,0.33896276876700526,medium,28,podium
1629,0.3389193624926079,medium,17,podium
1625,0.33890947786963455,medium,58,podium
3112,0.33881124558880726,medium,16,projector
4390,0.33873992581110435,medium,10,projector
2162,0.3387228982817605,medium,10,podium
3428,0.33870047490769817,medium,24,air_conditioner
750,0.3386003286372866,medium,26,air_conditioner
3115,0.33853201330343974,medium,4,projector
950,0.33836930729080883,medium,22,projector
1168,0.338361716453891,medium,57,podium
1686,0.3383412528481743,medium,21,projector
732,0.3382079176593077,medium,10,projector
4392,0.33817043220684595,medium,34,podium
4092,0.33814939472666894,medium,47,podium
4438,0.33804287801252664,medium,31,podium
2059,0.3379275552632459,medium,8,podium
3209,0.3378224370881535,medium,10,projector
3706,0.337817992081358,medium,54,air_conditioner
18,0.3377855058424679,medium,48,air_conditioner
2855,0.3377826237669935,medium,26,podium
3529,0.33759845965191493,medium,14,podium
3795,0.3375982383246179,medium,50,podium
2081,0.33757024871494495,medium,7,projector
3397,0.33737542901023987,medium,47,air_conditioner
358,0.3372555250808362,medium,3,air_conditioner
1360,0.3371868021413186,medium,15,projector
4757,0.337092703416355,medium,15,projector
4069,0.33699542788714837,medium,42,podium
2296,0.3369711286029901,medium,15,podium
6,0.3368480874838663,medium,8,projector
3078,0.3368436964785587,medium,25,podium
1955,0.3365861547871206,medium,41,air_conditioner
473,0.3363802917067825,medium,19,podium
4636,0.33635775937582724,medium,48,podium
4431,0.3362644588597241,medium,18,projector
2379,0.3361349341954043,medium,7,projector
1190,0.3359506636998877,medium,40,air_conditioner
1305,0.3357536147271298,medium,27,projector
3519,0.3352289041051243,medium,21,podium
4373,0.3350467086284197,medium,4,air_conditioner
3458,0.33499715849244505,medium,40,projector
3250,0.3348832886760572,medium,35,podium
4681,0.3348573843940232,medium,21,air_conditioner
4435,0.3346669026691804,medium,10,projector
4302,0.3346479293495637,medium,28,podium
2168,0.3346161716327807,medium,55,podium
4877,0.3344799544171835,medium,10,podium
497,0.3344729851319958,medium,31,podium
955,0.3343635033831522,medium,7,projector
2515,0.3342529622555289,medium,18,podium
327,0.3340948348370073,medium,43,podium
4367,0.33406561241440147,medium,3,projector
967,0.33395242991077834,medium,34,podium
4242,0.33378553533819555,medium,16,podium
2873,0.33359553086472643,medium,23,air_conditioner
3865,0.3335894135949379,medium,36,podium
4018,0.3334387747413592,medium,19,air_conditioner
2357,0.33318486403701353,medium,4,air_conditioner
633,0.33274898163439437,medium,18,air_conditioner
1089,0.3327403225586356,medium,11,air_conditioner
3603,0.3322318149180865,medium,28,podium
2561,0.3322018989170732,medium,46,podium
2866,0.33206940519784234,medium,12,podium
3387,0.3318074683397526,medium,37,air_conditioner
2564,0.33177834778832904,medium,16,projector
1427,0.3317617080084636,medium,4,podium
3826,0.3315454611416797,medium,35,air_conditioner
2272,0.3314920125425518,medium,22,projector
2490,0.331343300614494,medium,25,podium
2761,0.3313021855533023,medium,28,podium
3085,0.33104745486357934,medium,1,air_conditioner
1926,0.3309522268412667,medium,24,air_conditioner
1133,0.33091605479206987,medium,21,podium
2991,0.3308448869693095,medium,4,podium
3804,0.330757501260045,medium,9,projector
3799,0.33070992448367176,medium,5,podium
1122,0.33061071555815424,medium,48,air_conditioner
4948,0.3303573593223521,medium,10,air_conditioner
3304,0.33000385344003025,medium,11,air_conditioner
2551,0.3299578062057099,medium,23,air_conditioner
2298,0.3297910335456059,medium,22,air_conditioner
4049,0.32958347622425,medium,25,projector
2721,0.32952835837131955,medium,35,projector
2258,0.32940928368733535,medium,16,projector
320,0.3291279670410908,medium,46,podium
3982,0.3289888736528209,medium,47,podium
2800,0.3289780724213331,medium,6,projector
2540,0.32878104366633865,medium,57,podium
206,0.32861727171103994,medium,36,projector
4859,0.3283780474945902,medium,41,podium
512,0.32824822261697373,medium,35,air_conditioner
4117,0.3281777871612749,medium,24,projector
4668,0.32816393133485294,medium,22,air_conditioner
1130,0.3281279478333775,medium,9,projector
4758,0.3281124451569776,medium,15,projector
1441,0.32770647007455134,medium,38,air_conditioner
4217,0.3276852273484778,medium,26,projector
181,0.32743062467195994,medium,9,air_conditioner
4482,0.3272496264968585,medium,5,projector
4082,0.3271669262940961,medium,32,podium
1218,0.3270273141761397,medium,9,air_conditioner
3088,0.32674534509831366,medium,17,podium
4486,0.3267013765218427,medium,4,air_conditioner
4057,0.3265248687582906,medium,15,podium
3202,0.3263434868484097,medium,14,air_conditioner
4155,0.3263391146546732,medium,6,air_conditioner
571,0.3262938576514921,medium,22,air_conditioner
2534,0.3261702649252185,medium,37,podium
3787,0.32602342259637274,medium,24,projector
1220,0.3258112884658209,medium,26,air_conditioner
1944,0.32562799467262027,medium,25,air_conditioner
4263,0.3252901799718707,medium,13,projector
1923,0.3252809666792195,medium,30,podium
3489,0.32527317261751637,medium,22,air_conditioner
4876,0.32525139505458955,medium,2,projector
4764,0.3251537111891042,medium,25,podium
1191,0.3249594734399907,medium,2,air_conditioner
47,0.32494184976131196,medium,8,podium
2276,0.3246242825977319,medium,8,air_conditioner
1725,0.32460898758247203,medium,3,air_conditioner
4812,0.3245808084017081,medium,11,projector
904,0.32442256090508537,medium,26,air_conditioner
3363,0.32410210906252157,medium,22,projector
645,0.324004922650019,medium,6,podium
2960,0.32389564028369766,medium,24,air_conditioner
880,0.3237593606491783,medium,18,podium
980,0.32366603823512485,medium,6,air_conditioner
3624,0.3236098205596687,medium,6,projector
2909,0.3233931220825423,medium,35,air_conditioner
267,0.3233505217370002,medium,11,air_conditioner
2254,0.3233360070918686,medium,17,projector
2985,0.3233130765597349,medium,41,air_conditioner
2132,0.3233018656273292,medium,42,podium
2429,0.32328484406749247,medium,25,podium
1643,0.323167930825905,medium,18,podium
2835,0.3229770649809036,medium,31,podium
714,0.3228711575906741,medium,19,projector
1527,0.3228285462858069,medium,9,podium
4688,0.32277762367761204,medium,31,podium
2562,0.322690070389811,medium,5,air_conditioner
2958,0.3225382329724181,medium,15,air_conditioner
3187,0.3224487686432588,medium,47,podium
1583,0.32240592546761765,medium,5,air_conditioner
2750,0.32217275276343715,medium,17,projector
4491,0.3221562423034626,medium,41,podium
1901,0.32210713376228683,medium,5,projector
4813,0.32203274517098546,medium,4,projector
3246,0.3220263381402174,medium,18,air_conditioner
692,0.3219433387653906,medium,8,projector
1758,0.32163604249639255,medium,17,projector
3251,0.3215007635330094,medium,17,projector
1323,0.32146582834350995,medium,17,air_conditioner
3733,0.32134307510395654,medium,34,air_conditioner
739,0.3212458407346358,medium,5,projector
46,0.3206593553931928,medium,5,projector
1856,0.32053274476482074,medium,2,podium
3147,0.3205154815893355,medium,11,air_conditioner
3199,0.32048253769266977,medium,2,podium
1444,0.3204403468853354,medium,17,projector
4968,0.32043156357402636,medium,25,projector
1523,0.3203635461440607,medium,17,podium
919,0.3203242686838123,medium,24,air_conditioner
1788,0.3202652148404217,medium,8,podium
4638,0.32007453865172175,medium,11,air_conditioner
780,0.31995756563398303,medium,42,air_conditioner
4391,0.31985406339110645,medium,34,air_conditioner
4536,0.31966095158684094,medium,22,projector
2373,0.3196371698139842,medium,18,podium
2360,0.31958492173670405,medium,9,air_conditioner
837,0.3194375141275383,medium,35,podium
3580,0.3191745017235293,medium,13,projector
581,0.31917376863996694,medium,33,air_conditioner
3022,0.3190648156021477,medium,36,projector
1277,0.31886688752106507,medium,11,projector
4996,0.3187824401313609,medium,1,podium
3031,0.3187464392765743,medium,13,podium
4794,0.31861523008492154,medium,29,air_conditioner
4232,0.31857459563819157,medium,6,projector
2022,0.31856985238780045,medium,28,air_conditioner
4192,0.31856132771400014,medium,15,air_conditioner
1181,0.3185481810888834,medium,28,projector
54,0.31846573334654804,medium,20,air_conditioner
220,0.31822019132855034,medium,30,podium
1090,0.3181791677526229,medium,20,projector
1572,0.31804052875552047,medium,15,projector
3886,0.31795668729469245,medium,27,air_conditioner
3247,0.31794689754289074,medium,32,air_conditioner
1608,0.3179385693524852,medium,15,air_conditioner
4,0.3179096963339457,medium,8,podium
2010,0.31755557883030217,medium,38,air_conditioner
718,0.31749581977445707,medium,11,air_conditioner
2576,0.31741909135373414,medium,7,podium
4041,0.31730139275920877,medium,7,podium
3322,0.3170457872517196,medium,2,projector
403,0.31697644192096713,medium,3,podium
291,0.3168735397282296,medium,25,projector
4666,0.3167531914904876,medium,6,air_conditioner
2062,0.3167467243391745,medium,15,air_conditioner
676,0.3166107096841675,medium,12,projector
1252,0.31644748002037926,medium,12,podium
683,0.31632544323692036,medium,33,projector
1226,0.3162418448185237,medium,1,projector
4175,0.3161970833254539,medium,54,podium
2752,0.3161022068410204,medium,22,podium
2435,0.31589579889909536,medium,9,air_conditioner
4522,0.3157876837417074,medium,3,air_conditioner
2384,0.3157807352705518,medium,11,podium
4468,0.3155965745929702,medium,8,projector
3382,0.3153264827683031,medium,16,air_conditioner
2056,0.3153097901321509,medium,16,air_conditioner
666,0.31529062782379935,medium,37,podium
1404,0.31527999490746583,medium,30,air_conditioner
968,0.31525690197262823,medium,2,podium
3026,0.31524944450518777,medium,8,air_conditioner
3195,0.31516651703660203,medium,7,podium
1701,0.31501567245387574,medium,27,podium
4150,0.31481671903691794,medium,6,podium
3171,0.3145869348734628,medium,37,podium
4993,0.31443514953391016,medium,6,air_conditioner
2325,0.3143355540740357,medium,18,air_conditioner
2940,0.314310155463629,medium,7,projector
785,0.3142671213114364,medium,52,podium
4510,0.31423090345688465,medium,3,podium
69,0.31405185243602574,medium,18,podium
1613,0.31392933510307075,medium,12,podium
736,0.31388044596338516,medium,37,air_conditioner
3460,0.3136349134245737,medium,25,projector
1061,0.31361169836079605,medium,18,projector
3685,0.3132849771932971,medium,35,podium
3914,0.31278074499388486,medium,2,podium
1569,0.3126045209558076,medium,36,podium
2256,0.31247255265241636,medium,29,projector
3356,0.312189048851505,medium,46,podium
2988,0.31198838359473446,medium,7,air_conditioner
2645,0.31193050459777955,medium,4,projector
2116,0.311792608596666,medium,9,air_conditioner
644,0.3117908517642559,medium,27,projector
1065,0.3116059578927801,medium,5,air_conditioner
4550,0.31130934845606006,medium,5,air_conditioner
2949,0.3110635642171919,medium,6,podium
2063,0.31099007180604077,medium,49,podium
2604,0.3107599567175754,medium,2,air_conditioner
1616,0.31049811328190025,medium,1,air_conditioner
2777,0.3102501817346049,medium,17,podium
3162,0.31004148957593536,medium,10,podium
244,0.3098837972697636,medium,37,air_conditioner
1925,0.3097409109277522,medium,6,podium
211,0.3097315806740904,medium,34,podium
603,0.3096527533810006,medium,21,projector
658,0.3096338024845292,medium,1,podium
3253,0.30959262041404756,medium,32,air_conditioner
972,0.30955602551738787,medium,11,air_conditioner
2842,0.30934239790313844,medium,34,air_conditioner
4979,0.3090895441346258,medium,12,podium
4874,0.3088888079272023,medium,42,podium
4067,0.30863841777385037,medium,2,projector
2210,0.3085296714752575,medium,12,podium
3742,0.30851886926633076,medium,41,podium
1389,0.30848666913627065,medium,4,projector
334,0.30825468877167467,medium,19,projector
2421,0.3081952729947838,medium,2,podium
1418,0.3081183405948533,medium,17,podium
1465,0.308067295528929,medium,25,projector
349,0.3080541817756006,medium,1,air_conditioner
2864,0.30794775926249407,medium,4,projector
881,0.3077498356814689,medium,20,projector
4214,0.3077130339402902,medium,18,podium
1675,0.30741310283768863,medium,7,air_conditioner
1099,0.30733907945647215,medium,12,air_conditioner
1550,0.3068921609979196,medium,2,projector
4774,0.3067842708571966,medium,21,projector
1056,0.3067561854006994,medium,9,air_conditioner
427,0.30665589282301675,medium,22,podium
1821,0.30659158704284595,medium,8,air_conditioner
3899,0.30642348089600024,medium,29,air_conditioner
1081,0.30637536791253966,medium,4,podium
3122,0.3062591905299318,medium,16,podium
3691,0.3061693633711502,medium,59,podium
3900,0.3061314330775699,medium,10,projector
3264,0.30608569173161726,medium,8,projector
4635,0.30608271990689995,medium,1,projector
1854,0.30583733506848354,medium,16,air_conditioner
3089,0.30570352268420853,medium,7,podium
3705,0.3056165314891707,medium,15,projector
1489,0.3052270932982352,medium,38,air_conditioner
679,0.30475862069642845,medium,21,air_conditioner
493,0.30468738491057773,medium,13,podium
3023,0.30464730387971295,medium,12,podium
3850,0.3044503679026626,medium,18,air_conditioner
143,0.30433477717066104,medium,13,podium
3729,0.3043225912758903,medium,38,podium
1273,0.30416115878237715,medium,38,podium
2684,0.304059593994657,medium,13,podium
1968,0.30399659489175224,medium,22,projector
536,0.3039261513893531,medium,19,projector
4552,0.30388191695876343,medium,3,air_conditioner
669,0.30387301196373906,medium,3,projector
642,0.30337365923561044,medium,5,podium
3189,0.3032768835926055,medium,14,podium
3408,0.3032542731024341,medium,16,air_conditioner
2430,0.30313987097420025,medium,3,projector
4706,0.30308115816336456,medium,11,podium
1904,0.3030746042209468,medium,25,air_conditioner
946,0.3028902779546463,medium,49,podium
2251,0.30285094459908624,medium,6,projector
4769,0.30279536714537814,medium,14,podium
1800,0.3026271441327213,medium,16,podium
4154,0.30215535395619086,medium,20,air_conditioner
1565,0.3021454934697977,medium,22,projector
2277,0.3020441866215753,medium,16,air_conditioner
2812,0.30200495204593975,medium,7,air_conditioner
1379,0.30180744413546107,medium,33,air_conditioner
3181,0.3017402197535225,medium,31,projector
442,0.30166298627865396,medium,16,podium
4430,0.3015854359582558,medium,1,air_conditioner
3213,0.3014550146481103,medium,7,projector
3693,0.30136882142129573,medium,11,podium
3927,0.3013395681211719,medium,12,air_conditioner
2994,0.3013070960897267,medium,12,projector
2779,0.30120848665109107,medium,27,air_conditioner
3403,0.3011966537024491,medium,2,podium
741,0.300446805371856,medium,15,air_conditioner
4371,0.3003159415879056,medium,31,air_conditioner
4070,0.3002172791394523,medium,20,podium
